"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Seawater.Marine","Starch formation","Growth at 37°C",1,0.887
"Brine","Glucose_F","Galactose_F",37,1
"Brine","Glucose_F","Sucrose_F",38,1
"Brine","Glucose_F","Lactose_F",67,1
"Brine","Glucose_F","Raffinose_F",48,1
"Brine","Glucose_F","Trehalose_F",37,1
"Brine","Glucose_F","Glucose",0,0.092
"Brine","Glucose_F","Inulin",57,1
"Brine","Glucose_F","Sucrose",24,1
"Brine","Glucose_F","Raffinose",41,1
"Brine","Glucose_F","Melibiose",57,1
"Brine","Glucose_F","Lactose",56,1
"Brine","Glucose_F","Trehalose",18,1
"Brine","Glucose_F","Melezitose",27,1
"Brine","Glucose_F","Methyl-?-D-glucoside",28,1
"Brine","Glucose_F","Soluble Starch",42,1
"Brine","Glucose_F","Cellobiose",25,1
"Brine","Glucose_F","Salicin",26,1
"Brine","Glucose_F","L-Rhamnose",45,1
"Brine","Glucose_F","D-Xylose",20,1
"Brine","Glucose_F","L-Arabinose",35,1
"Brine","Glucose_F","D-Arabinose",45,1
"Brine","Glucose_F","Methanol",65,1
"Brine","Glucose_F","Erythritol",48,1
"Brine","Glucose_F","Ribitol",27,1
"Brine","Glucose_F","Galactitol",55,1
"Brine","Glucose_F","myo-Inositol",64,1
"Brine","Glucose_F","D-Glucosamine",35,1
"Brine","Glucose_F","Vitamin-free",54,1
"Brine","Glucose_F","Starch formation",65,1
"Brine","Glucose_F","Growth at 37°C",14,1
"Brine","Galactose_F","Sucrose_F",12,1
"Brine","Galactose_F","Maltose_F",12,1
"Brine","Galactose_F","Lactose_F",30,1
"Brine","Galactose_F","Raffinose_F",18,1
"Brine","Galactose_F","Trehalose_F",10,1
"Brine","Galactose_F","Glucose",0,0.909
"Brine","Galactose_F","Inulin",24,1
"Brine","Galactose_F","Sucrose",7,1
"Brine","Galactose_F","Raffinose",16,1
"Brine","Galactose_F","Melibiose",24,1
"Brine","Galactose_F","Galactose",1,1
"Brine","Galactose_F","Lactose",22,1
"Brine","Galactose_F","Trehalose",2,1
"Brine","Galactose_F","Maltose",6,1
"Brine","Galactose_F","Melezitose",8,1
"Brine","Galactose_F","Methyl-?-D-glucoside",7,1
"Brine","Galactose_F","Soluble Starch",14,1
"Brine","Galactose_F","Cellobiose",9,1
"Brine","Galactose_F","Salicin",9,1
"Brine","Galactose_F","L-Sorbose",8,1
"Brine","Galactose_F","L-Rhamnose",18,1
"Brine","Galactose_F","D-Xylose",3,1
"Brine","Galactose_F","L-Arabinose",10,1
"Brine","Galactose_F","D-Arabinose",15,1
"Brine","Galactose_F","D-Ribose",6,1
"Brine","Galactose_F","Methanol",29,1
"Brine","Galactose_F","Ethanol",1,1
"Brine","Galactose_F","Glycerol",1,1
"Brine","Galactose_F","Erythritol",17,1
"Brine","Galactose_F","Ribitol",3,1
"Brine","Galactose_F","Galactitol",21,1
"Brine","Galactose_F","D-Mannitol",2,1
"Brine","Galactose_F","D-Glucitol",2,1
"Brine","Galactose_F","myo-Inositol",27,1
"Brine","Galactose_F","DL-Lactate",17,1
"Brine","Galactose_F","Succinate",0,0.912
"Brine","Galactose_F","Citrate",7,1
"Brine","Galactose_F","D-Gluconate",9,1
"Brine","Galactose_F","D-Glucosamine",8,1
"Brine","Galactose_F","Nitrate",27,1
"Brine","Galactose_F","Vitamin-free",20,1
"Brine","Galactose_F","2-Keto-D-gluconate",9,1
"Brine","Galactose_F","Starch formation",30,1
"Brine","Galactose_F","Growth at 19°C",0,0.909
"Brine","Galactose_F","Growth at 25°C",0,0.909
"Brine","Galactose_F","Growth at 30°C",0,0.913
"Brine","Galactose_F","Growth at 37°C",4,1
"Brine","Sucrose_F","Maltose_F",10,1
"Brine","Sucrose_F","Lactose_F",29,1
"Brine","Sucrose_F","Raffinose_F",10,1
"Brine","Sucrose_F","Trehalose_F",9,1
"Brine","Sucrose_F","Glucose",0,0.945
"Brine","Sucrose_F","Inulin",20,1
"Brine","Sucrose_F","Sucrose",1,1
"Brine","Sucrose_F","Raffinose",6,1
"Brine","Sucrose_F","Melibiose",21,1
"Brine","Sucrose_F","Galactose",7,1
"Brine","Sucrose_F","Lactose",22,1
"Brine","Sucrose_F","Trehalose",1,1
"Brine","Sucrose_F","Maltose",2,1
"Brine","Sucrose_F","Melezitose",2,1
"Brine","Sucrose_F","Methyl-?-D-glucoside",3,1
"Brine","Sucrose_F","Soluble Starch",13,1
"Brine","Sucrose_F","Cellobiose",4,1
"Brine","Sucrose_F","Salicin",5,1
"Brine","Sucrose_F","L-Sorbose",10,1
"Brine","Sucrose_F","L-Rhamnose",16,1
"Brine","Sucrose_F","D-Xylose",3,1
"Brine","Sucrose_F","L-Arabinose",10,1
"Brine","Sucrose_F","D-Arabinose",17,1
"Brine","Sucrose_F","D-Ribose",10,1
"Brine","Sucrose_F","Methanol",29,1
"Brine","Sucrose_F","Ethanol",2,1
"Brine","Sucrose_F","Glycerol",1,1
"Brine","Sucrose_F","Erythritol",20,1
"Brine","Sucrose_F","Ribitol",7,1
"Brine","Sucrose_F","Galactitol",22,1
"Brine","Sucrose_F","D-Mannitol",1,1
"Brine","Sucrose_F","D-Glucitol",1,1
"Brine","Sucrose_F","myo-Inositol",26,1
"Brine","Sucrose_F","DL-Lactate",10,1
"Brine","Sucrose_F","Succinate",0,0.947
"Brine","Sucrose_F","Citrate",2,1
"Brine","Sucrose_F","D-Gluconate",4,1
"Brine","Sucrose_F","D-Glucosamine",10,1
"Brine","Sucrose_F","Nitrate",24,1
"Brine","Sucrose_F","Vitamin-free",19,1
"Brine","Sucrose_F","2-Keto-D-gluconate",7,1
"Brine","Sucrose_F","Starch formation",30,1
"Brine","Sucrose_F","Growth at 19°C",0,0.945
"Brine","Sucrose_F","Growth at 25°C",0,0.945
"Brine","Sucrose_F","Growth at 30°C",1,1
"Brine","Sucrose_F","Growth at 37°C",5,1
"Brine","Maltose_F","Lactose_F",21,1
"Brine","Maltose_F","Raffinose_F",10,1
"Brine","Maltose_F","Trehalose_F",5,1
"Brine","Maltose_F","Glucose",0,0.299
"Brine","Maltose_F","Inulin",16,1
"Brine","Maltose_F","Sucrose",1,1
"Brine","Maltose_F","Raffinose",8,1
"Brine","Maltose_F","Melibiose",16,1
"Brine","Maltose_F","Lactose",16,1
"Brine","Maltose_F","Trehalose",0,0.896
"Brine","Maltose_F","Melezitose",1,1
"Brine","Maltose_F","Methyl-?-D-glucoside",1,1
"Brine","Maltose_F","Soluble Starch",5,1
"Brine","Maltose_F","Cellobiose",5,1
"Brine","Maltose_F","Salicin",4,1
"Brine","Maltose_F","L-Rhamnose",12,1
"Brine","Maltose_F","D-Xylose",0,0.901
"Brine","Maltose_F","L-Arabinose",7,1
"Brine","Maltose_F","D-Arabinose",13,1
"Brine","Maltose_F","Methanol",22,1
"Brine","Maltose_F","Erythritol",14,1
"Brine","Maltose_F","Ribitol",2,1
"Brine","Maltose_F","Galactitol",16,1
"Brine","Maltose_F","myo-Inositol",18,1
"Brine","Maltose_F","D-Glucosamine",4,1
"Brine","Maltose_F","Vitamin-free",13,1
"Brine","Maltose_F","Starch formation",22,1
"Brine","Maltose_F","Growth at 37°C",3,1
"Brine","Lactose_F","Raffinose_F",0,0.999
"Brine","Lactose_F","Trehalose_F",0,1
"Brine","Lactose_F","Glucose",0,0.994
"Brine","Lactose_F","Inulin",1,1
"Brine","Lactose_F","Sucrose",0,1
"Brine","Lactose_F","Raffinose",0,1
"Brine","Lactose_F","Melibiose",0,1
"Brine","Lactose_F","Galactose",0,0.996
"Brine","Lactose_F","Lactose",0,1
"Brine","Lactose_F","Trehalose",0,1
"Brine","Lactose_F","Maltose",0,0.994
"Brine","Lactose_F","Melezitose",0,1
"Brine","Lactose_F","Methyl-?-D-glucoside",0,0.997
"Brine","Lactose_F","Soluble Starch",0,0.999
"Brine","Lactose_F","Cellobiose",0,1
"Brine","Lactose_F","Salicin",0,1
"Brine","Lactose_F","L-Sorbose",0,0.995
"Brine","Lactose_F","L-Rhamnose",1,1
"Brine","Lactose_F","D-Xylose",0,0.999
"Brine","Lactose_F","L-Arabinose",0,0.999
"Brine","Lactose_F","D-Arabinose",1,1
"Brine","Lactose_F","D-Ribose",0,0.996
"Brine","Lactose_F","Methanol",1,1
"Brine","Lactose_F","Ethanol",0,0.994
"Brine","Lactose_F","Glycerol",0,0.994
"Brine","Lactose_F","Erythritol",0,1
"Brine","Lactose_F","Ribitol",0,0.999
"Brine","Lactose_F","Galactitol",1,1
"Brine","Lactose_F","D-Mannitol",0,0.994
"Brine","Lactose_F","D-Glucitol",0,0.994
"Brine","Lactose_F","myo-Inositol",1,1
"Brine","Lactose_F","DL-Lactate",1,1
"Brine","Lactose_F","Succinate",0,0.995
"Brine","Lactose_F","Citrate",0,0.994
"Brine","Lactose_F","D-Gluconate",0,0.995
"Brine","Lactose_F","D-Glucosamine",0,1
"Brine","Lactose_F","Nitrate",1,1
"Brine","Lactose_F","Vitamin-free",0,1
"Brine","Lactose_F","2-Keto-D-gluconate",0,0.995
"Brine","Lactose_F","Starch formation",1,1
"Brine","Lactose_F","Growth at 19°C",0,0.994
"Brine","Lactose_F","Growth at 25°C",0,0.994
"Brine","Lactose_F","Growth at 30°C",0,0.995
"Brine","Lactose_F","Growth at 37°C",1,1
"Brine","Raffinose_F","Trehalose_F",7,1
"Brine","Raffinose_F","Glucose",0,0.968
"Brine","Raffinose_F","Inulin",10,1
"Brine","Raffinose_F","Sucrose",1,1
"Brine","Raffinose_F","Raffinose",0,0.998
"Brine","Raffinose_F","Melibiose",12,1
"Brine","Raffinose_F","Galactose",6,1
"Brine","Raffinose_F","Lactose",13,1
"Brine","Raffinose_F","Trehalose",0,0.995
"Brine","Raffinose_F","Maltose",1,1
"Brine","Raffinose_F","Melezitose",1,1
"Brine","Raffinose_F","Methyl-?-D-glucoside",1,1
"Brine","Raffinose_F","Soluble Starch",9,1
"Brine","Raffinose_F","Cellobiose",1,1
"Brine","Raffinose_F","Salicin",2,1
"Brine","Raffinose_F","L-Sorbose",7,1
"Brine","Raffinose_F","L-Rhamnose",11,1
"Brine","Raffinose_F","D-Xylose",1,1
"Brine","Raffinose_F","L-Arabinose",6,1
"Brine","Raffinose_F","D-Arabinose",10,1
"Brine","Raffinose_F","D-Ribose",7,1
"Brine","Raffinose_F","Methanol",19,1
"Brine","Raffinose_F","Ethanol",1,1
"Brine","Raffinose_F","Glycerol",1,1
"Brine","Raffinose_F","Erythritol",12,1
"Brine","Raffinose_F","Ribitol",5,1
"Brine","Raffinose_F","Galactitol",13,1
"Brine","Raffinose_F","D-Mannitol",1,1
"Brine","Raffinose_F","D-Glucitol",1,1
"Brine","Raffinose_F","myo-Inositol",17,1
"Brine","Raffinose_F","DL-Lactate",7,1
"Brine","Raffinose_F","Succinate",0,0.97
"Brine","Raffinose_F","Citrate",2,1
"Brine","Raffinose_F","D-Gluconate",4,1
"Brine","Raffinose_F","D-Glucosamine",8,1
"Brine","Raffinose_F","Nitrate",15,1
"Brine","Raffinose_F","Vitamin-free",13,1
"Brine","Raffinose_F","2-Keto-D-gluconate",6,1
"Brine","Raffinose_F","Starch formation",20,1
"Brine","Raffinose_F","Growth at 19°C",0,0.968
"Brine","Raffinose_F","Growth at 25°C",0,0.968
"Brine","Raffinose_F","Growth at 30°C",0,0.968
"Brine","Raffinose_F","Growth at 37°C",3,1
"Brine","Trehalose_F","Glucose",0,0.935
"Brine","Trehalose_F","Inulin",24,1
"Brine","Trehalose_F","Sucrose",6,1
"Brine","Trehalose_F","Raffinose",15,1
"Brine","Trehalose_F","Melibiose",22,1
"Brine","Trehalose_F","Galactose",5,1
"Brine","Trehalose_F","Lactose",23,1
"Brine","Trehalose_F","Trehalose",1,1
"Brine","Trehalose_F","Maltose",5,1
"Brine","Trehalose_F","Melezitose",6,1
"Brine","Trehalose_F","Methyl-?-D-glucoside",6,1
"Brine","Trehalose_F","Soluble Starch",15,1
"Brine","Trehalose_F","Cellobiose",9,1
"Brine","Trehalose_F","Salicin",9,1
"Brine","Trehalose_F","L-Sorbose",9,1
"Brine","Trehalose_F","L-Rhamnose",15,1
"Brine","Trehalose_F","D-Xylose",4,1
"Brine","Trehalose_F","L-Arabinose",9,1
"Brine","Trehalose_F","D-Arabinose",16,1
"Brine","Trehalose_F","D-Ribose",9,1
"Brine","Trehalose_F","Methanol",29,1
"Brine","Trehalose_F","Ethanol",2,1
"Brine","Trehalose_F","Glycerol",0,0.936
"Brine","Trehalose_F","Erythritol",18,1
"Brine","Trehalose_F","Ribitol",4,1
"Brine","Trehalose_F","Galactitol",21,1
"Brine","Trehalose_F","D-Mannitol",3,1
"Brine","Trehalose_F","D-Glucitol",3,1
"Brine","Trehalose_F","myo-Inositol",28,1
"Brine","Trehalose_F","DL-Lactate",18,1
"Brine","Trehalose_F","Succinate",3,1
"Brine","Trehalose_F","Citrate",6,1
"Brine","Trehalose_F","D-Gluconate",4,1
"Brine","Trehalose_F","D-Glucosamine",9,1
"Brine","Trehalose_F","Nitrate",27,1
"Brine","Trehalose_F","Vitamin-free",22,1
"Brine","Trehalose_F","2-Keto-D-gluconate",8,1
"Brine","Trehalose_F","Starch formation",31,1
"Brine","Trehalose_F","Growth at 19°C",0,0.935
"Brine","Trehalose_F","Growth at 25°C",0,0.936
"Brine","Trehalose_F","Growth at 30°C",1,1
"Brine","Trehalose_F","Growth at 37°C",6,1
"Brine","Glucose","Inulin",79,1
"Brine","Glucose","Sucrose",41,1
"Brine","Glucose","Raffinose",58,1
"Brine","Glucose","Melibiose",76,1
"Brine","Glucose","Galactose",28,1
"Brine","Glucose","Lactose",77,1
"Brine","Glucose","Trehalose",32,1
"Brine","Glucose","Maltose",41,1
"Brine","Glucose","Melezitose",46,1
"Brine","Glucose","Methyl-?-D-glucoside",46,1
"Brine","Glucose","Soluble Starch",60,1
"Brine","Glucose","Cellobiose",37,1
"Brine","Glucose","Salicin",37,1
"Brine","Glucose","L-Sorbose",38,1
"Brine","Glucose","L-Rhamnose",62,1
"Brine","Glucose","D-Xylose",28,1
"Brine","Glucose","L-Arabinose",49,1
"Brine","Glucose","D-Arabinose",61,1
"Brine","Glucose","D-Ribose",48,1
"Brine","Glucose","Methanol",85,1
"Brine","Glucose","Ethanol",11,1
"Brine","Glucose","Glycerol",10,1
"Brine","Glucose","Erythritol",62,1
"Brine","Glucose","Ribitol",35,1
"Brine","Glucose","Galactitol",73,1
"Brine","Glucose","D-Mannitol",23,1
"Brine","Glucose","D-Glucitol",20,1
"Brine","Glucose","myo-Inositol",81,1
"Brine","Glucose","DL-Lactate",40,1
"Brine","Glucose","Succinate",11,1
"Brine","Glucose","Citrate",24,1
"Brine","Glucose","D-Gluconate",27,1
"Brine","Glucose","D-Glucosamine",52,1
"Brine","Glucose","Nitrate",79,1
"Brine","Glucose","Vitamin-free",71,1
"Brine","Glucose","2-Keto-D-gluconate",44,1
"Brine","Glucose","Starch formation",84,1
"Brine","Glucose","Growth at 19°C",5,1
"Brine","Glucose","Growth at 25°C",0,0.003
"Brine","Glucose","Growth at 30°C",3,1
"Brine","Glucose","Growth at 37°C",24,1
"Brine","Inulin","Sucrose",0,0.997
"Brine","Inulin","Raffinose",0,0.999
"Brine","Inulin","Melibiose",5,1
"Brine","Inulin","Galactose",2,1
"Brine","Inulin","Lactose",7,1
"Brine","Inulin","Trehalose",0,0.993
"Brine","Inulin","Maltose",0,0.966
"Brine","Inulin","Melezitose",0,0.995
"Brine","Inulin","Methyl-?-D-glucoside",0,0.996
"Brine","Inulin","Soluble Starch",6,1
"Brine","Inulin","Cellobiose",1,1
"Brine","Inulin","Salicin",1,1
"Brine","Inulin","L-Sorbose",2,1
"Brine","Inulin","L-Rhamnose",6,1
"Brine","Inulin","D-Xylose",0,0.997
"Brine","Inulin","L-Arabinose",3,1
"Brine","Inulin","D-Arabinose",4,1
"Brine","Inulin","D-Ribose",3,1
"Brine","Inulin","Methanol",11,1
"Brine","Inulin","Ethanol",0,0.964
"Brine","Inulin","Glycerol",0,0.963
"Brine","Inulin","Erythritol",7,1
"Brine","Inulin","Ribitol",2,1
"Brine","Inulin","Galactitol",6,1
"Brine","Inulin","D-Mannitol",0,0.963
"Brine","Inulin","D-Glucitol",0,0.965
"Brine","Inulin","myo-Inositol",10,1
"Brine","Inulin","DL-Lactate",4,1
"Brine","Inulin","Succinate",0,0.966
"Brine","Inulin","Citrate",1,1
"Brine","Inulin","D-Gluconate",3,1
"Brine","Inulin","D-Glucosamine",3,1
"Brine","Inulin","Nitrate",10,1
"Brine","Inulin","Vitamin-free",7,1
"Brine","Inulin","2-Keto-D-gluconate",2,1
"Brine","Inulin","Starch formation",11,1
"Brine","Inulin","Growth at 19°C",0,0.961
"Brine","Inulin","Growth at 25°C",0,0.961
"Brine","Inulin","Growth at 30°C",1,1
"Brine","Inulin","Growth at 37°C",2,1
"Brine","Sucrose","Raffinose",19,1
"Brine","Sucrose","Melibiose",35,1
"Brine","Sucrose","Galactose",7,1
"Brine","Sucrose","Lactose",38,1
"Brine","Sucrose","Trehalose",3,1
"Brine","Sucrose","Maltose",3,1
"Brine","Sucrose","Melezitose",5,1
"Brine","Sucrose","Methyl-?-D-glucoside",6,1
"Brine","Sucrose","Soluble Starch",23,1
"Brine","Sucrose","Cellobiose",10,1
"Brine","Sucrose","Salicin",11,1
"Brine","Sucrose","L-Sorbose",16,1
"Brine","Sucrose","L-Rhamnose",26,1
"Brine","Sucrose","D-Xylose",3,1
"Brine","Sucrose","L-Arabinose",15,1
"Brine","Sucrose","D-Arabinose",27,1
"Brine","Sucrose","D-Ribose",15,1
"Brine","Sucrose","Methanol",47,1
"Brine","Sucrose","Ethanol",4,1
"Brine","Sucrose","Glycerol",1,1
"Brine","Sucrose","Erythritol",29,1
"Brine","Sucrose","Ribitol",9,1
"Brine","Sucrose","Galactitol",33,1
"Brine","Sucrose","D-Mannitol",3,1
"Brine","Sucrose","D-Glucitol",2,1
"Brine","Sucrose","myo-Inositol",42,1
"Brine","Sucrose","DL-Lactate",23,1
"Brine","Sucrose","Succinate",2,1
"Brine","Sucrose","Citrate",4,1
"Brine","Sucrose","D-Gluconate",6,1
"Brine","Sucrose","D-Glucosamine",20,1
"Brine","Sucrose","Nitrate",40,1
"Brine","Sucrose","Vitamin-free",37,1
"Brine","Sucrose","2-Keto-D-gluconate",15,1
"Brine","Sucrose","Starch formation",47,1
"Brine","Sucrose","Growth at 19°C",0,0.864
"Brine","Sucrose","Growth at 25°C",0,0.866
"Brine","Sucrose","Growth at 30°C",2,1
"Brine","Sucrose","Growth at 37°C",10,1
"Brine","Raffinose","Melibiose",18,1
"Brine","Raffinose","Galactose",6,1
"Brine","Raffinose","Lactose",22,1
"Brine","Raffinose","Trehalose",2,1
"Brine","Raffinose","Maltose",3,1
"Brine","Raffinose","Melezitose",6,1
"Brine","Raffinose","Methyl-?-D-glucoside",6,1
"Brine","Raffinose","Soluble Starch",15,1
"Brine","Raffinose","Cellobiose",4,1
"Brine","Raffinose","Salicin",5,1
"Brine","Raffinose","L-Sorbose",10,1
"Brine","Raffinose","L-Rhamnose",15,1
"Brine","Raffinose","D-Xylose",3,1
"Brine","Raffinose","L-Arabinose",10,1
"Brine","Raffinose","D-Arabinose",15,1
"Brine","Raffinose","D-Ribose",9,1
"Brine","Raffinose","Methanol",31,1
"Brine","Raffinose","Ethanol",4,1
"Brine","Raffinose","Glycerol",1,1
"Brine","Raffinose","Erythritol",16,1
"Brine","Raffinose","Ribitol",7,1
"Brine","Raffinose","Galactitol",19,1
"Brine","Raffinose","D-Mannitol",3,1
"Brine","Raffinose","D-Glucitol",2,1
"Brine","Raffinose","myo-Inositol",24,1
"Brine","Raffinose","DL-Lactate",13,1
"Brine","Raffinose","Succinate",1,1
"Brine","Raffinose","Citrate",3,1
"Brine","Raffinose","D-Gluconate",4,1
"Brine","Raffinose","D-Glucosamine",11,1
"Brine","Raffinose","Nitrate",26,1
"Brine","Raffinose","Vitamin-free",23,1
"Brine","Raffinose","2-Keto-D-gluconate",7,1
"Brine","Raffinose","Starch formation",32,1
"Brine","Raffinose","Growth at 19°C",0,0.932
"Brine","Raffinose","Growth at 25°C",0,0.932
"Brine","Raffinose","Growth at 30°C",2,1
"Brine","Raffinose","Growth at 37°C",8,1
"Brine","Melibiose","Galactose",0,0.97
"Brine","Melibiose","Lactose",7,1
"Brine","Melibiose","Trehalose",0,0.999
"Brine","Melibiose","Maltose",0,0.972
"Brine","Melibiose","Melezitose",2,1
"Brine","Melibiose","Methyl-?-D-glucoside",1,1
"Brine","Melibiose","Soluble Starch",4,1
"Brine","Melibiose","Cellobiose",1,1
"Brine","Melibiose","Salicin",1,1
"Brine","Melibiose","L-Sorbose",2,1
"Brine","Melibiose","L-Rhamnose",5,1
"Brine","Melibiose","D-Xylose",0,0.991
"Brine","Melibiose","L-Arabinose",1,1
"Brine","Melibiose","D-Arabinose",4,1
"Brine","Melibiose","D-Ribose",1,1
"Brine","Melibiose","Methanol",14,1
"Brine","Melibiose","Ethanol",1,1
"Brine","Melibiose","Glycerol",0,0.97
"Brine","Melibiose","Erythritol",3,1
"Brine","Melibiose","Ribitol",0,0.997
"Brine","Melibiose","Galactitol",6,1
"Brine","Melibiose","D-Mannitol",1,1
"Brine","Melibiose","D-Glucitol",0,0.968
"Brine","Melibiose","myo-Inositol",10,1
"Brine","Melibiose","DL-Lactate",6,1
"Brine","Melibiose","Succinate",0,0.969
"Brine","Melibiose","Citrate",0,0.973
"Brine","Melibiose","D-Gluconate",2,1
"Brine","Melibiose","D-Glucosamine",1,1
"Brine","Melibiose","Nitrate",13,1
"Brine","Melibiose","Vitamin-free",12,1
"Brine","Melibiose","2-Keto-D-gluconate",2,1
"Brine","Melibiose","Starch formation",14,1
"Brine","Melibiose","Growth at 19°C",0,0.967
"Brine","Melibiose","Growth at 25°C",0,0.968
"Brine","Melibiose","Growth at 30°C",2,1
"Brine","Melibiose","Growth at 37°C",5,1
"Brine","Galactose","Lactose",49,1
"Brine","Galactose","Trehalose",16,1
"Brine","Galactose","Melezitose",25,1
"Brine","Galactose","Methyl-?-D-glucoside",25,1
"Brine","Galactose","Soluble Starch",35,1
"Brine","Galactose","Cellobiose",25,1
"Brine","Galactose","Salicin",24,1
"Brine","Galactose","L-Rhamnose",41,1
"Brine","Galactose","D-Xylose",11,1
"Brine","Galactose","L-Arabinose",25,1
"Brine","Galactose","D-Arabinose",35,1
"Brine","Galactose","Methanol",58,1
"Brine","Galactose","Erythritol",35,1
"Brine","Galactose","Ribitol",11,1
"Brine","Galactose","Galactitol",45,1
"Brine","Galactose","myo-Inositol",54,1
"Brine","Galactose","D-Glucosamine",29,1
"Brine","Galactose","Vitamin-free",45,1
"Brine","Galactose","Starch formation",58,1
"Brine","Galactose","Growth at 37°C",18,1
"Brine","Lactose","Trehalose",1,1
"Brine","Lactose","Maltose",1,1
"Brine","Lactose","Melezitose",2,1
"Brine","Lactose","Methyl-?-D-glucoside",1,1
"Brine","Lactose","Soluble Starch",3,1
"Brine","Lactose","Cellobiose",0,0.993
"Brine","Lactose","Salicin",0,0.998
"Brine","Lactose","L-Sorbose",1,1
"Brine","Lactose","L-Rhamnose",7,1
"Brine","Lactose","D-Xylose",0,1
"Brine","Lactose","L-Arabinose",0,1
"Brine","Lactose","D-Arabinose",3,1
"Brine","Lactose","D-Ribose",1,1
"Brine","Lactose","Methanol",13,1
"Brine","Lactose","Ethanol",0,0.985
"Brine","Lactose","Glycerol",0,0.983
"Brine","Lactose","Erythritol",3,1
"Brine","Lactose","Ribitol",0,0.999
"Brine","Lactose","Galactitol",7,1
"Brine","Lactose","D-Mannitol",0,0.983
"Brine","Lactose","D-Glucitol",0,0.984
"Brine","Lactose","myo-Inositol",9,1
"Brine","Lactose","DL-Lactate",8,1
"Brine","Lactose","Succinate",0,0.986
"Brine","Lactose","Citrate",0,0.985
"Brine","Lactose","D-Gluconate",1,1
"Brine","Lactose","D-Glucosamine",3,1
"Brine","Lactose","Nitrate",12,1
"Brine","Lactose","Vitamin-free",9,1
"Brine","Lactose","2-Keto-D-gluconate",4,1
"Brine","Lactose","Starch formation",12,1
"Brine","Lactose","Growth at 19°C",0,0.983
"Brine","Lactose","Growth at 25°C",0,0.983
"Brine","Lactose","Growth at 30°C",1,1
"Brine","Lactose","Growth at 37°C",5,1
"Brine","Trehalose","Maltose",10,1
"Brine","Trehalose","Melezitose",15,1
"Brine","Trehalose","Methyl-?-D-glucoside",15,1
"Brine","Trehalose","Soluble Starch",29,1
"Brine","Trehalose","Cellobiose",17,1
"Brine","Trehalose","Salicin",17,1
"Brine","Trehalose","L-Sorbose",21,1
"Brine","Trehalose","L-Rhamnose",32,1
"Brine","Trehalose","D-Xylose",8,1
"Brine","Trehalose","L-Arabinose",20,1
"Brine","Trehalose","D-Arabinose",34,1
"Brine","Trehalose","D-Ribose",20,1
"Brine","Trehalose","Methanol",55,1
"Brine","Trehalose","Ethanol",4,1
"Brine","Trehalose","Glycerol",2,1
"Brine","Trehalose","Erythritol",33,1
"Brine","Trehalose","Ribitol",11,1
"Brine","Trehalose","Galactitol",41,1
"Brine","Trehalose","D-Mannitol",7,1
"Brine","Trehalose","D-Glucitol",6,1
"Brine","Trehalose","myo-Inositol",50,1
"Brine","Trehalose","DL-Lactate",30,1
"Brine","Trehalose","Succinate",4,1
"Brine","Trehalose","Citrate",11,1
"Brine","Trehalose","D-Gluconate",8,1
"Brine","Trehalose","D-Glucosamine",24,1
"Brine","Trehalose","Nitrate",49,1
"Brine","Trehalose","Vitamin-free",44,1
"Brine","Trehalose","2-Keto-D-gluconate",19,1
"Brine","Trehalose","Starch formation",57,1
"Brine","Trehalose","Growth at 19°C",0,0.831
"Brine","Trehalose","Growth at 25°C",0,0.831
"Brine","Trehalose","Growth at 30°C",3,1
"Brine","Trehalose","Growth at 37°C",16,1
"Brine","Maltose","Melezitose",5,1
"Brine","Maltose","Methyl-?-D-glucoside",5,1
"Brine","Maltose","Soluble Starch",21,1
"Brine","Maltose","Cellobiose",11,1
"Brine","Maltose","Salicin",11,1
"Brine","Maltose","L-Rhamnose",25,1
"Brine","Maltose","D-Xylose",1,1
"Brine","Maltose","L-Arabinose",13,1
"Brine","Maltose","D-Arabinose",27,1
"Brine","Maltose","Methanol",47,1
"Brine","Maltose","Erythritol",27,1
"Brine","Maltose","Ribitol",6,1
"Brine","Maltose","Galactitol",32,1
"Brine","Maltose","myo-Inositol",41,1
"Brine","Maltose","D-Glucosamine",18,1
"Brine","Maltose","Vitamin-free",36,1
"Brine","Maltose","Starch formation",48,1
"Brine","Maltose","Growth at 37°C",11,1
"Brine","Melezitose","Methyl-?-D-glucoside",2,1
"Brine","Melezitose","Soluble Starch",19,1
"Brine","Melezitose","Cellobiose",9,1
"Brine","Melezitose","Salicin",10,1
"Brine","Melezitose","L-Sorbose",15,1
"Brine","Melezitose","L-Rhamnose",23,1
"Brine","Melezitose","D-Xylose",1,1
"Brine","Melezitose","L-Arabinose",12,1
"Brine","Melezitose","D-Arabinose",25,1
"Brine","Melezitose","D-Ribose",15,1
"Brine","Melezitose","Methanol",42,1
"Brine","Melezitose","Ethanol",3,1
"Brine","Melezitose","Glycerol",1,1
"Brine","Melezitose","Erythritol",26,1
"Brine","Melezitose","Ribitol",6,1
"Brine","Melezitose","Galactitol",30,1
"Brine","Melezitose","D-Mannitol",1,1
"Brine","Melezitose","D-Glucitol",1,1
"Brine","Melezitose","myo-Inositol",39,1
"Brine","Melezitose","DL-Lactate",21,1
"Brine","Melezitose","Succinate",2,1
"Brine","Melezitose","Citrate",3,1
"Brine","Melezitose","D-Gluconate",6,1
"Brine","Melezitose","D-Glucosamine",16,1
"Brine","Melezitose","Nitrate",36,1
